1556145006,13,25,63
1556145011,13,25,63
1556145016,13,25,63
1556145021,13,25,63
1556145159,13,25,63
1556145164,13,25,63
1556145170,13,25,63
1556145175,13,25,63
1556145180,13,25,63
1556145185,13,25,63
1556145190,13,25,63
1556145195,13,25,63
1556145200,13,25,63
1556145214,13,25,63
1556145219,13,25,63
1556145224,13,25,63
1556145229,13,25,63
1556145234,13,25,63
1556145298,12,25,63
1556145303,12,25,63
1556145309,12,25,63
1556145314,12,25,63
1556145319,12,25,63
1556145324,12,25,63
1556145329,12,25,63
1556145334,12,25,63
1556145490,13,25,63
1556145495,13,25,63
1556145500,13,25,63
1556145505,13,25,63
1556145511,13,25,63
1556145516,13,25,63
1556145521,13,25,63
1556145526,13,25,63
1556145531,13,25,63
1556146037,13,25,63
1556146043,13,25,63
1556146048,13,25,63
1556146656,12,26,62
1556146661,12,26,62
1556146666,12,26,62
1556146671,12,26,62
1556146676,11,26,62
1556146682,12,26,62
1556146687,12,26,62
1556146720,12,26,62
1556146725,11,26,62
1556146730,11,26,62
1556146735,12,26,62
1556146740,12,26,62
1556146752,12,26,62
1556146757,11,26,62
1556146762,11,26,62
1556146767,11,26,62
1556146772,11,26,62
1556146777,11,26,62
1556146782,12,26,62
1556146788,12,26,62
1556146793,12,26,62
1556146798,12,26,62
1556146877,13,26,62
1556146882,13,26,62
1556146887,12,26,62
1556146892,13,26,62
1556146898,13,26,62
1556146903,14,26,62
1556146908,14,26,62
1556146913,14,26,62
1556146918,14,26,62
1556146923,14,26,62
1556146928,14,26,62
1556146934,14,26,62
1556146939,14,26,62
1556146944,14,26,62
1556146949,14,26,62
1556146954,14,26,62
1556146959,14,26,62
1556146964,14,26,62
1556146969,14,26,62
1556146975,14,26,62
1556146980,14,26,62
1556147007,14,26,62
1556147012,14,26,62
1556147017,14,26,62
1556147022,14,26,62
1556147028,14,26,62
1556147033,14,26,62
1556147038,14,26,62
1556147043,14,26,62
1556147048,13,26,62
1556147053,13,26,62
1556147058,13,26,62
1556147162,14,26,62
1556147167,13,26,62
1556147172,13,26,62
1556147177,13,26,62
1556147183,13,26,62
1556147229,13,26,62
1556147234,13,26,62
1556147240,13,26,62
1556147245,13,26,62
1556147250,13,26,62
1556147255,12,27,61
1556147260,13,27,61
1556147265,13,27,61
1556147270,13,27,61
1556147275,13,27,61
1556147281,13,27,61
1556147286,13,27,61
1556147291,13,27,61
1556147296,13,27,61
1556147301,13,27,61
1556147306,13,27,61
1556147311,13,27,61
1556147316,13,27,61
1556147322,13,27,61
1556147327,13,27,61
1556147564,13,26,62
1556147569,13,26,62
1556147574,13,26,62
1556147721,13,26,62
1556147726,13,26,62
1556147731,12,26,62
1556147736,13,26,62
1556147742,13,26,62
1556147747,13,26,62
1556147757,14,26,62
1556147763,14,26,62
1556147768,13,26,62
1556147773,14,26,62
1556147778,14,26,62
1556147783,14,26,62
1556147788,14,26,62
1556147793,14,26,62
1556147807,14,26,62
1556147812,14,26,62
1556147817,13,26,62
1556147823,14,26,62
1556147828,15,26,62
1556147833,15,26,62
1556147838,15,26,62
1556147843,16,26,62
1556147848,16,26,62
1556147853,16,26,62
1556147858,16,26,62
1556147864,16,26,62
1556147869,16,26,62
1556147874,16,26,62
1556147879,16,26,62
1556147884,16,26,62
1556147889,16,26,62
1556147894,16,26,62
1556147899,16,26,62
1556147905,16,26,62
1556147910,16,26,62
1556147915,16,26,62
1556147920,16,26,62
1556147925,16,26,62
1556147930,16,26,62
1556147935,16,26,62
1556147940,16,26,62
1556147946,16,26,62
1556147951,16,26,62
1556147956,16,26,62
1556147961,16,26,62
1556147966,16,26,62
1556147971,17,26,62
1556147976,17,26,62
1556147982,17,26,62
1556147987,17,26,62
1556147992,17,26,62
1556147997,17,26,62
1556148002,16,26,62
1556148007,16,26,62
1556148012,16,26,62
1556148017,16,26,62
1556148023,16,26,62
1556148028,16,26,62
1556148033,16,26,62
1556148038,16,26,62
1556148043,15,26,62
1556148048,15,26,62
1556148053,16,26,62
1556148058,16,26,62
1556148064,16,26,62
1556148069,16,26,62
1556148074,16,26,62
1556148079,16,26,62
1556148084,16,26,62
1556148089,16,26,62
1556148094,15,26,62
1556148100,15,26,62
1556148105,15,26,62
1556148110,15,26,62
1556148115,15,26,62
1556148120,15,26,62
1556148125,15,27,61
1556148130,15,27,61
1556148135,15,27,61
1556148151,15,27,61
1556148156,15,27,61
1556148161,15,27,61
1556148166,15,27,61
1556148171,15,27,61
1556148176,15,27,61
1556148182,15,27,61
1556148187,15,27,61
1556148192,15,27,61
1556148197,15,27,61
1556148263,15,27,61
1556148269,15,27,61
1556148274,15,27,61
1556148279,15,27,61
1556148284,15,27,61
1556148289,15,27,61
1556148294,15,27,61
1556148299,15,27,61
1556148304,15,27,61
1556148310,15,27,61
1556148315,15,27,61
1556148320,15,27,61
1556148325,16,27,61
1556148330,16,27,61
1556148335,16,27,61
1556148340,16,27,61
1556148345,16,27,61
1556148351,16,27,61
1556148356,16,27,61
1556148361,16,27,61
1556148366,16,27,61
1556210081,5,19,69
1556210087,5,19,69
1556210092,5,19,69
1556210097,5,19,69
1556210102,6,20,68
1556210107,6,20,68
1556210112,6,20,68
1556210117,6,20,68
1556210123,6,20,68
1556210128,6,20,68
1556210133,6,20,68
1556210138,6,19,69
1556210143,6,19,69
1556210192,6,19,69
1556210197,6,19,69
1556210202,6,19,69
1556210208,6,19,69
1556210650,6,19,69
1556210656,6,19,69
1556210661,6,19,69
1556210666,6,19,69
1556210671,6,19,69
1556210676,6,19,69
1556211811,6,18,70
1556211817,6,18,70
1556211822,6,18,70
1556211827,6,18,70
1556211832,6,18,70
1556211837,6,18,70
1556211842,6,18,70
1556211847,6,18,70
1556211853,6,18,70
1556211881,7,19,69
1556211886,7,19,69
1556211891,7,19,69
1556211896,7,19,69
1556211902,7,19,69
1556211907,7,19,69
1556211912,8,20,68
1556211917,8,20,68
1556211922,8,20,68
1556211927,8,20,68
1556211932,8,20,68
1556211938,8,20,68
1556211943,8,20,68
1556211948,8,20,68
1556211953,8,20,68
1556211958,8,20,68
1556211963,8,20,68
1556211968,8,20,68
1556211973,8,20,68
1556211979,8,20,68
1556211984,8,20,68
1556211989,8,20,68
1556211994,8,20,68
1556211999,8,20,68
1556212004,8,20,68
1556212009,8,20,68
1556212015,8,20,68
1556212020,8,20,68
1556212025,7,19,69
1556212030,7,19,69
1556212100,7,19,69
1556212105,7,19,69
1556212110,7,19,69
1556212115,7,19,69
1556212298,9,20,68
1556212304,9,20,68
1556212309,9,20,68
1556212314,9,20,68
1556212319,9,20,68
1556212324,8,20,68
1556212329,8,20,68
1556212917,7,20,68
1556212922,7,20,68
1556212927,7,20,68
1556212932,7,20,68
1556212937,7,20,68
1556212942,7,20,68
1556212947,7,20,68
1556212953,7,20,68
1556212958,7,20,68
1556212963,7,20,68
1556212968,7,20,68
1556213058,8,21,67
1556213063,8,21,67
1556213068,8,21,67
1556213073,7,21,67
1556213078,8,21,67
1556213083,8,21,67
1556213088,8,21,67
1556213094,8,21,67
1556213099,8,21,67
1556213104,8,21,67
1556213109,8,21,67
1556213415,9,22,66
1556213421,9,22,66
1556213426,9,22,66
1556213431,9,22,66
1556213436,9,22,66
1556213441,9,22,66
1556213446,9,22,66
1556213451,9,22,66
1556213456,9,22,66
1556213462,9,22,66
1556213467,9,22,66
1556213472,9,22,66
1556213477,9,22,66
1556213482,9,22,66
1556213487,9,22,66
1556213492,9,22,66
1556213498,9,22,66
1556213503,10,22,66
1556213508,10,22,66
1556213513,10,22,66
1556213518,9,22,66
1556213523,9,22,66
1556213528,9,22,66
1556213534,9,22,66
1556213539,9,22,66
1556213544,9,22,66
1556213549,9,22,66
1556213554,9,22,66
1556213559,9,22,66
1556213564,9,22,66
1556213569,9,22,66
1556213575,9,22,66
1556213589,9,22,66
1556213594,9,22,66
1556213599,9,22,66
1556213605,9,22,66
1556213610,9,22,66
1556213615,9,22,66
1556213620,9,22,66
1556213625,9,22,66
1556213630,9,22,66
1556214333,12,22,66
1556214339,12,22,66
1556214457,12,22,66
1556214462,12,22,66
1556214468,12,22,66
1556214473,12,22,66
1556214478,12,22,66
1556214483,12,22,66
1556214488,12,22,66
1556214493,12,22,66
1556214498,12,22,66
1556214504,12,22,66
1556214509,12,22,66
1556214514,11,22,66
1556214581,11,22,66
1556214586,11,22,66
1556214591,11,22,66
1556214596,11,21,67
1556214601,11,21,67
1556214606,11,21,67
1556214611,12,21,67
1556214617,12,21,67
1556214622,12,21,67
1556214627,12,21,67
1556214632,12,21,67
1556214637,12,21,67
1556214642,12,21,67
1556214647,12,21,67
1556214653,12,21,67
1556214658,12,21,67
1556214669,12,21,67
1556214675,12,21,67
1556214680,12,21,67
1556214685,12,21,67
1556214690,12,21,67
1556214695,12,21,67
1556214840,11,20,68
1556214845,11,20,68
1556214850,11,20,68
1556214855,11,20,68
1556214860,11,20,68
1556214895,11,20,68
1556214900,11,20,68
1556214905,11,20,68
1556214910,11,20,68
1556214915,11,20,68
1556214920,11,20,68
1556214926,11,20,68
1556214931,11,20,68
1556214936,11,20,68
1556215110,12,21,67
1556215116,12,21,67
1556215121,13,21,67
1556215126,13,21,67
1556215131,13,21,67
1556215136,14,22,66
1556215141,14,22,66
1556215146,14,22,66
1556215152,14,22,66
1556215157,14,22,66
1556215162,14,22,66
1556215167,14,22,66
1556215172,14,22,66
1556215208,14,22,66
1556215214,14,22,66
1556215219,14,22,66
1556215224,14,22,66
1556215229,14,22,66
1556215234,14,22,66
1556215239,13,22,66
1556215244,13,22,66
1556215249,13,22,66
1556215255,13,22,66
1556215260,13,22,66
1556215265,13,22,66
1556215270,13,22,66
1556215275,13,22,66
1556215280,13,22,66
1556215285,13,22,66
1556215291,13,22,66
1556215296,13,22,66
1556215301,13,22,66
1556215306,13,22,66
1556215311,13,22,66
1556215316,13,22,66
1556215321,13,22,66
1556215327,13,22,66
1556215332,13,22,66
1556215337,12,21,67
1556215342,12,21,67
1556215347,12,21,67
1556215352,12,21,67
1556215357,12,21,67
1556215363,12,21,67
1556215368,12,21,67
1556215373,12,21,67
1556215378,12,21,67
1556215383,12,21,67
1556215388,12,21,67
1556215393,12,21,67
1556215398,12,21,67
1556215404,12,21,67
1556215409,12,21,67
1556215414,12,21,67
1556215419,12,21,67
1556215424,12,21,67
1556215438,12,21,67
1556215443,12,21,67
1556215448,12,21,67
1556215453,13,22,66
1556215458,13,22,66
1556215464,13,22,66
1556215469,13,22,66
1556215474,13,22,66
1556215479,13,22,66
1556215484,13,22,66
1556215489,13,22,66
1556215494,13,22,66
1556215499,13,22,66
1556215511,13,22,66
1556215516,13,22,66
1556215522,13,22,66
1556215527,13,22,66
1556215532,13,22,66
1556215537,13,22,66
1556215542,13,22,66
1556215547,13,22,66
1556215552,13,22,66
1556215558,13,22,66
1556215563,13,22,66
1556215577,14,22,66
1556215582,14,22,66
1556215587,14,22,66
1556215592,14,23,65
1556215597,14,23,65
1556215602,14,23,65
1556215608,14,23,65
1556215613,14,23,65
1556215618,14,23,65
1556215623,14,23,65
1556215628,14,23,65
1556215633,14,23,65
1556215638,14,23,65
1556215644,14,23,65
1556215649,14,23,65
1556215654,14,23,65
1556215659,14,23,65
1556215664,14,23,65
1556215669,14,23,65
1556215674,14,23,65
1556215680,14,23,65
1556215693,14,23,65
1556215698,14,23,65
1556215703,14,23,65
1556215708,14,23,65
1556215713,14,23,65
1556215718,14,23,65
1556215724,14,23,65
1556215729,14,23,65
1556215734,14,23,65
1556215739,14,23,65
1556215744,14,23,65
1556215749,14,23,65
1556215754,14,23,65
1556215760,14,23,65
1556215765,14,23,65
1556215778,14,23,65
1556215783,14,23,65
1556215788,14,23,65
1556215793,14,23,65
1556215798,14,23,65
1556215804,14,23,65
1556215992,15,24,64
1556215997,15,24,64
1556216003,15,24,64
1556216008,15,24,64
1556216013,15,24,64
1556216018,15,24,64
1556216023,15,24,64
1556216028,15,24,64
1556216033,15,24,64
1556216039,14,24,64
1556216044,14,24,64
1556216049,14,24,64
1556216054,14,24,64
1556216059,14,24,64
1556216064,14,24,64
1556216069,14,23,65
1556216074,14,23,65
1556216080,14,23,65
1556216085,14,23,65
1556216090,14,23,65
1556216095,14,23,65
1556216100,14,23,65
1556216105,14,23,65
1556216110,14,23,65
1556216116,14,23,65
1556216121,14,23,65
1556216126,14,23,65
1556216131,14,23,65
1556216136,14,23,65
1556216141,14,23,65
1556216146,14,23,65
1556216151,13,22,66
1556216157,13,22,66
1556216162,13,22,66
1556216167,13,22,66
1556216172,13,22,66
1556216177,13,22,66
1556216182,13,22,66
1556216187,13,22,66
1556216193,13,22,66
1556216207,13,22,66
1556216212,13,22,66
1556216217,13,22,66
1556216222,13,22,66
1556217394,11,24,64
1556217415,11,24,64
1556217420,11,24,64
1556217426,11,24,64
1556217431,11,24,64
1556217436,12,25,63
1556217441,12,25,63
1556217446,12,25,63
1556217451,12,26,62
1556217456,12,26,62
1556217461,12,26,62
1556217467,12,26,62
1556217472,12,26,62
1556217477,12,26,62
1556217482,12,26,62
1556217487,12,26,62
1556217492,12,26,62
1556217497,12,26,62
1556217534,12,26,62
1556217539,12,26,62
1556217545,12,26,62
1556217550,12,26,62
1556217555,12,26,62
1556217560,12,26,62
1556217622,11,25,63
1556217627,11,25,63
1556217632,11,25,63
1556217637,10,24,64
1556217642,10,24,64
1556217647,10,24,64
1556217652,10,24,64
1556217658,10,24,64
1556217663,10,24,64
1556217668,10,24,64
1556217813,10,24,64
1556217818,10,24,64
1556217823,10,24,64
1556217829,10,24,64
1556217834,10,24,64
1556217839,10,24,64
1556217844,10,24,64
1556217849,10,24,64
1556217854,10,24,64
1556217859,10,24,64
1556217864,10,24,64
1556217870,10,24,64
1556217875,10,24,64
1556217880,10,24,64
1556217885,10,24,64
1556217890,10,24,64
1556218046,9,22,66
1556218052,9,22,66
1556218057,9,22,66
1556218062,9,22,66
1556218359,9,22,66
1556218364,9,22,66
1556218369,9,22,66
1556218374,9,22,66
1556218379,9,22,66
1556218384,9,22,66
1556218425,9,22,66
1556218430,9,22,66
1556218435,9,22,66
1556218440,9,22,66
1556218445,9,22,66
1556218451,9,22,66
1556218456,9,22,66
1556218461,9,22,66
1556218466,9,22,66
1556218493,9,22,66
1556218498,9,23,65
1556218503,9,23,65
1556218509,9,23,65
1556218514,9,23,65
1556218519,9,23,65
1556218710,8,22,66
1556218715,8,22,66
1556218732,8,22,66
1556218737,8,22,66
1556218742,8,22,66
1556218747,8,22,66
1556218903,9,22,66
1556218909,9,22,66
1556218914,9,22,66
1556218940,9,22,66
1556218945,9,22,66
1556218950,9,22,66
1556218955,9,22,66
1556218960,9,22,66
1556218965,9,22,66
1556218971,9,23,65
1556218976,9,23,65
1556218981,9,23,65
1556218986,9,23,65
1556218991,9,23,65
1556219440,9,21,67
1556219460,10,21,67
1556219465,10,21,67
1556219470,10,21,67
1556219621,9,21,67
1556219626,9,21,67
1556219631,9,21,67
1556219636,9,21,67
1556219687,9,21,67
1556219692,9,21,67
1556219697,9,21,67
1556219703,9,21,67
1556219708,9,21,67
1556219713,9,21,67
1556220839,8,18,70
1556220845,8,18,70
1556220850,8,18,70
1556220874,9,19,69
1556220879,9,19,69
1556220884,9,19,69
1556220889,9,19,69
1556220894,9,19,69
1556220899,9,19,69
1556220904,9,19,69
1556220910,9,19,69
1556220915,9,19,69
1556220920,9,19,69
1556220925,9,19,69
1556220930,9,19,69
1556223435,8,18,70
1556223656,11,21,67
1556223995,7,18,70
1556224236,8,19,69
1556225706,11,22,66
1556226068,10,20,68
1556226840,9,21,67
1556228504,10,23,65
1556228797,9,22,66
1556228910,9,22,66
1556230106,14,24,64
1556230219,13,24,64
1556230312,13,24,64
1556230437,13,24,64
1556230557,12,23,65
1556230612,12,23,65
1556230671,13,24,64
1556230729,13,24,64
1556230877,14,24,64
1556230966,13,24,64
1556231325,13,24,64
1556231804,14,25,63
1556232135,11,23,65
1556232294,13,23,65
1556232441,11,23,65
1556256245,14,27,60
1556294400,14,27,60
1556298000,15,26,60
1556301600,16,26,60
1556305200,17,26,60
1556308800,17,26,60
1556312400,15,26,60
1556316000,15,26,60
1556319600,15,26,60
1556323200,15,26,60
1556326800,16,26,60
1556330400,16,26,60
1556334000,16,26,60
1556337600,15,26,60
1556341200,18,26,60
1556344800,18,26,60
1556348400,18,26,60
1556352000,20,26,60
1556355600,20,26,60
1556359200,21,26,60
1556362800,19,26,60
1556366400,19,26,60
1556370000,18,26,60
1556373600,18,26,60
1556377200,15,26,60
1556380800,16,26,60
1556384400,16,26,60
1556388000,16,26,60
1556391600,17,26,60
1556395200,17,26,60
1556398800,18,26,60
1556402400,18,26,60
1556406000,19,26,60
1556409600,15,26,60
1556413200,16,26,60
1556416800,16,26,60
1556420400,15,26,60
1556424000,15,26,60
1556427600,14,26,60
1556431200,14,26,60
1556434800,14,26,60
1556438400,18,26,60
1556442000,18,26,60
1556445600,18,26,60
1556449200,16,26,60
1556452800,17,26,60
1556456400,16,26,60
1556460000,16,26,60
1556463600,16,26,60
1556467200,16,26,60
1556470800,15,26,60
1556555318,3,16,71
1556558223,9,19,68
